Symbol,WeightPct,FFMC,LastPrice,PChange
ASIANPAINT,2.180585537194679,1143428116341.34,2536.0,0.67
BAJAJ-AUTO,2.2314289614905913,1170088753990.9,10590.0,2.63
BOSCHLTD,0.6217416488951089,326021094023.07,37695.0,2.87
BRITANNIA,1.3186672711196628,691466217755.95,5885.5,1.77
CIPLA,1.4561287499753788,763546545336.08,1361.0,-0.25
COALINDIA,2.0118119363090408,1054928730622.64,465.95,-0.9
COLPAL,0.5434940418342715,284990594451.43,2170.0,0.6
DABUR,0.5243845521740692,274970199748.4,467.0,0.16
DRREDDY,1.5140988812241973,793944196263.9,1306.5,-0.34
EICHERMOT,1.9214678959104514,1007555254932.93,7342.0,0.43
HAVELLS,0.6102622285370157,320001659438.71,1272.3,1.19
HCLTECH,2.372831921958365,1244235866303.11,1182.4,-0.56
HDFCBANK,23.15960223088834,12144141975805.07,795.55,-0.13
HEROMOTOCO,1.321311725806434,692852883763.62,5352.5,3.53
HINDUNILVR,3.8359220340346645,2011432723456.11,2273.0,-1.9
ICICIBANK,17.412315352146454,9130451708791.97,1279.0,-0.04
INFY,7.774222133971217,4076549174081.88,1165.9,-0.11
IRCTC,0.3269776887135188,171456462640.0,569.95,-0.49
ITC,5.637318073774449,2956026203221.32,307.55,-1.01
KOTAKBANK,5.3264898446017535,2793037991786.2,380.45,1.02
LTM,0.7499337674263422,393240870602.23,4250.0,-1.53
MARICO,0.8373640707210859,439086477345.12,832.0,2.11
MARUTI,3.436105920120436,1801782160239.04,13770.0,0.35
NESTLEIND,2.011848427662771,1054947865501.39,1475.5,-0.71
PAGEIND,0.44693506129845073,234358206339.77,37255.0,-0.76
PIDILITIND,0.8617722979687394,451885357659.13,1461.1,2.79
PIIND,0.4774099992830558,250338272400.46,3099.0,0.91
SUNPHARMA,3.6908344777379267,1935353528959.4,1833.0,-0.93
TCS,4.666609253819111,2447018077383.07,2403.0,-1.33
UNITDSPR,0.7201240134024234,377609605370.59,1282.0,-0.64
