Symbol,WeightPct,FFMC,LastPrice,PChange
AEGISLOG,1.221635747528936,92589777540.0,740.0,0.67
AFFLE,1.238235449829475,93847896211.09,1484.0,3.47
AMBER,2.529183498978018,191690966805.69,8820.0,1.83
ANANDRATHI,2.028550473905697,153747168489.06,3615.8,-0.07
ANGELONE,2.748771550687027,208333905504.32,322.0,1.63
ARE&M,1.4529728575555394,110123196644.21,902.0,2.38
ASTERDM,2.4717569946164195,187338517825.3,742.0,1.5
BANDHANBNK,2.440666822248228,184982142654.49,208.15,-0.35
CAMS,2.641486240907678,200202575862.18,835.0,2.35
CASTROLIND,1.1799301996541034,89428845643.79,185.7,-0.19
CDSL,2.9766354795502252,225604086510.0,1270.0,-1.0
CESC,1.5462724781839599,117194527960.46,186.4,0.75
CHOLAHLDNG,2.2918169154325985,173700564011.44,1757.0,1.4
COHANCE,1.0401878291702187,78837542121.29,485.9,0.97
CROMPTON,2.4595766546099145,186415349872.95,291.0,2.45
CUB,2.5743560103297645,195114665551.77,271.0,-0.73
DELHIVERY,3.5557070989592794,269492874579.0,483.9,2.74
FIVESTAR,1.2064182980255251,91436422076.15,473.0,-2.4
GLAND,1.9591345673758882,148486023048.34,1871.0,3.28
HINDCOPPER,2.453621504010542,185963999238.91,568.25,3.22
HSCL,1.9045997540564623,144352740076.19,616.6,-2.92
IGL,1.5689307809292146,118911837899.09,170.0,0.32
IIFL,1.422599279741692,107821133350.33,465.0,2.15
INOXWIND,1.3574853249795358,102886039891.93,107.0,-0.1
KARURVYSYA,3.9967575639683104,302920812916.35,321.6,5.37
KAYNES,1.802684647848689,136628426973.18,4380.0,1.73
KEC,1.044892683379512,79194130740.67,612.35,4.25
KFINTECH,1.6192277553758998,122723928110.41,922.1,1.05
LALPATHLAB,1.5844814718292335,120090450275.11,1546.1,-2.53
MANAPPURAM,2.289505381383239,173525369053.5,317.05,2.29
NATCOPHARM,1.3638434603068006,103367933399.64,1155.5,0.47
NAVINFLUOR,3.40894445521534,258369493028.55,7042.0,-0.01
NBCC,1.3241800692623604,100361779920.0,97.2,2.38
NEULANDLAB,1.9456745057344897,147465862893.75,17151.0,0.7
NH,1.6818226761398598,127468099849.32,1850.0,0.52
PGEL,1.133491225212625,85909159582.36,535.95,-1.57
PIRAMALFIN,3.0402427770486997,230424987942.54,1921.9,-0.65
PNBHOUSING,2.5977762878207944,196889726806.49,1050.5,-1.37
POONAWALLA,2.120774019900854,160736942343.43,453.15,0.32
PPLPHARMA,1.4968609999069684,113449550956.6,183.6,11.14
RBLBANK,2.7756155514218346,210368456360.7,349.45,4.05
REDINGTON,1.7590782509490877,133323426610.82,225.02,0.8
RPOWER,1.1089799369307183,84051408829.87,29.21,0.14
SAILIFE,1.9687574641160197,149215358179.75,1087.4,0.76
SONACOMS,3.4152214664547764,258845238008.55,579.0,-0.62
SYNGENE,1.1629221576427653,88139778236.09,465.8,3.49
TATACHEM,1.6522513172588138,125226838044.49,802.55,-1.64
TATATECH,1.421346001878482,107726145364.93,628.9,0.19
WELCORP,2.2403592236794223,169800501131.17,1299.4,1.14
WOCKPHARMA,1.7737768380684606,134437456643.33,1632.0,-4.94
