Symbol,WeightPct,FFMC,LastPrice,PChange
ABCAPITAL,0.8432974476956367,303385639037.14,368.85,-0.12
ASHOKLEY,1.3490105585189471,485321557040.73,170.1,1.37
ASIANPAINT,3.178298139603238,1143428116341.34,2536.0,0.67
AUBANK,1.626534061219299,585163724765.35,1037.0,1.27
BAJFINANCE,7.223404786659524,2598700237043.27,973.6,-0.73
BHARTIARTL,15.566326556577792,5600159164163.2,1829.6,-0.22
BSE,4.5092116027844815,1622239041992.46,3981.0,3.35
CANBK,1.270288557715753,457000441418.69,135.93,-1.53
CHOLAFIN,2.0063460926429277,721805328724.1,1689.2,-1.33
CUMMINSIND,2.027488107101128,729411403644.0,5415.0,1.7
EICHERMOT,2.8006229220139565,1007555254932.93,7342.0,0.43
FEDERALBNK,2.022563750258403,727639811483.18,296.3,1.13
FORTIS,1.3664625688576435,491600111924.96,946.0,-1.14
GLENMARK,0.9891105054131331,355843508815.43,2370.0,-0.32
GMRAIRPORT,0.9959849196843834,358316655831.81,100.7,1.48
HEROMOTOCO,1.9258692348153486,692852883763.62,5352.5,3.53
HINDALCO,4.240797706800774,1525674156634.41,1057.0,1.07
INDIANB,0.8424149811272152,303068161871.14,860.0,-0.79
INDIGO,2.834485129619168,1019737560857.83,4520.0,0.0
LTF,0.7181185417042231,258351134910.57,303.95,1.22
MARUTI,5.008273634359819,1801782160239.04,13770.0,0.35
MFSL,1.25716048114149,452277469812.77,1710.0,3.46
MUTHOOTFIN,1.0639942527193116,382783770038.87,3579.4,1.3
NYKAA,1.0223449597670604,367799973524.02,269.7,-0.97
PAYTM,1.3948310427975448,501805986042.43,1196.4,7.73
SBILIFE,2.334375514009027,839817562599.68,1875.0,0.86
SBIN,12.570964405506016,4522544304977.05,1092.9,-0.28
SHRIRAMFIN,3.932146937397772,1414633608402.57,1013.0,0.89
TVSMOTOR,12.065761624488854,4340791983798.97,3707.1,2.47
UPL,1.013510977000118,364621849939.85,652.0,-1.21
