Symbol,WeightPct,FFMC,LastPrice,PChange
ALKEM,1.4418397768678957,323995631839.88,5552.5,-0.08
APLAPOLLO,1.5906339525857227,357431152033.75,1970.3,2.9
ASHOKLEY,2.1597696288035393,485321557040.73,170.1,1.37
AUBANK,2.6040855228684845,585163724765.35,1037.0,1.27
AUROPHARMA,1.8355617722034194,412468851052.28,1479.7,-0.29
BHARATFORG,2.3622584128348283,530822785800.85,1997.0,6.57
BHEL,2.633261224291831,591719792900.44,406.5,5.32
BSE,7.219260225979668,1622239041992.46,3981.0,3.35
COFORGE,1.9140379709248585,430103227629.39,1284.0,0.28
COLPAL,1.2682602317193357,284990594451.43,2170.0,0.6
DABUR,1.2236676439097407,274970199748.4,467.0,0.16
DIXON,2.0279114092032064,455691713379.81,11075.0,-1.98
FEDERALBNK,3.238130148457049,727639811483.18,296.3,1.13
FORTIS,2.187710345540748,491600111924.96,946.0,-1.14
GMRAIRPORT,1.594574606326516,358316655831.81,100.7,1.48
GODREJPROP,1.2405641511445162,278767011727.96,1878.5,0.61
HAVELLS,1.424065869722859,320001659438.71,1272.3,1.19
HEROMOTOCO,3.083321962259409,692852883763.62,5352.5,3.53
HINDPETRO,1.698009537254818,381559505930.75,398.45,-0.19
ICICIGI,1.99044912291548,447273567819.75,1848.0,2.11
IDFCFIRSTB,2.08199539285868,467844918429.36,70.81,1.75
INDUSINDBK,2.7764711824404555,623900484278.59,950.0,0.34
INDUSTOWER,2.3165424569985515,520549959212.23,403.3,-1.22
LAURUSLABS,2.0788556642209675,467139390408.77,1204.0,2.24
LUPIN,2.6508933101226413,595681896652.23,2462.0,0.78
MANKIND,1.1939215960588172,268285969140.52,2377.7,0.71
MARICO,1.9540150739867848,439086477345.12,832.0,2.11
MCX,3.4587678994029543,777219292277.32,3055.0,2.75
MFSL,2.012717401324401,452277469812.77,1710.0,3.46
MPHASIS,1.3019353260822923,292557720598.48,2217.0,-0.07
NAUKRI,1.6686817396047615,374969260272.01,984.05,0.27
NHPC,1.1461299274938848,257546709410.14,81.64,-2.41
NMDC,1.381223520816545,310374560695.77,90.05,0.98
NYKAA,1.6367771032788851,367799973524.02,269.7,-0.97
OIL,1.0964564789396274,246384595139.05,453.0,0.61
PAYTM,2.2331283506438138,501805986042.43,1196.4,7.73
PERSISTENT,2.4090837090389186,541344892121.63,4989.5,-0.49
PHOENIXLTD,1.5115865109400013,339668411532.19,1825.2,-0.76
POLICYBZR,2.5462026366079074,572156868797.31,1684.0,-1.05
POLYCAB,2.114876349543941,475233594000.43,9030.0,7.3
PRESTIGE,1.1137271889995677,250265494187.59,1487.8,2.24
SBICARD,0.8620894690138095,193720014315.59,648.0,-0.25
SRF,1.7879502105983314,401770063133.81,2775.4,2.05
SUPREMEIND,1.0485994178004696,235630641051.68,3669.3,-1.08
SUZLON,2.99834162877882,673756963896.7,55.66,2.47
SWIGGY,1.7041252921693852,382933776435.36,279.85,0.0
TIINDIA,1.4312298873953773,321611484933.58,3018.5,3.48
UPL,1.6226338724784066,364621849939.85,652.0,-1.21
WAAREEENER,1.3717518296663198,308246178188.89,3226.0,0.03
YESBANK,1.7519160568807484,393672833060.92,22.48,1.58
