Symbol,WeightPct,FFMC,LastPrice,PChange
BANKBARODA,1.9925734098507957,499416714497.2,269.95,-0.13
BANKINDIA,0.6786167647739619,170087863960.56,140.36,-1.39
BPCL,2.485154316606068,622876726991.39,308.2,-1.86
CANBK,1.8233409123636035,457000441418.69,135.93,-1.53
COALINDIA,4.208955921794864,1054928730622.64,465.95,-0.9
FEDERALBNK,2.903138197466875,727639811483.18,296.3,1.13
GAIL,1.797817044546903,450603163334.35,167.52,1.11
GRASIM,4.4761744668045615,1121904133958.7,2955.2,1.39
HINDALCO,6.087136590265856,1525674156634.41,1057.0,1.07
HINDPETRO,1.5223465769639992,381559505930.75,398.45,-0.19
INDIANB,1.209181717766028,303068161871.14,860.0,-0.79
INDUSINDBK,2.489238904665299,623900484278.59,950.0,0.34
IOC,2.184146388528366,547432384647.47,146.93,-0.86
LICHSGFIN,0.7039253106181049,176431173949.39,588.5,1.09
NMDC,1.2383327966088338,310374560695.77,90.05,0.98
NTPC,7.542925373116533,1890551680011.38,399.9,1.28
OIL,0.9830255548519031,246384595139.05,453.0,0.61
ONGC,4.383100518621788,1098576167632.88,283.6,1.0
PFC,2.6478055941774206,663643489335.94,457.05,-1.48
PNB,1.4964080846071652,375058306743.9,109.08,-1.0
POWERGRID,5.658089775944322,1418138268965.41,314.0,-0.62
RECLTD,1.788253382007018,448206136002.45,359.85,0.21
SAIL,1.0775467676794388,270075302506.34,187.34,0.7
SBIN,18.044052722668617,4522544304977.05,1092.9,-0.28
SHRIRAMFIN,5.644106877003708,1414633608402.57,1013.0,0.89
TATASTEEL,7.139243536840881,1789373246444.87,217.1,0.76
TMPV,2.9881135056643906,748937942344.3,358.6,0.13
UNIONBANK,1.2865047219760029,322448326499.8,167.34,-0.84
UPL,1.4547686966628852,364621849939.85,652.0,-1.21
VEDL,2.0659755685537986,517814162117.06,305.6,-3.41
