Symbol,WeightPct,FFMC,LastPrice,PChange
AXISBANK,4.644904173506058,3709584243822.28,1296.0,0.14
BAJFINANCE,3.2539262578644257,2598700237043.27,973.6,-0.73
BHARTIARTL,7.012161192251938,5600159164163.2,1829.6,-0.22
ETERNAL,2.3169242284291314,1850377379351.46,257.6,0.61
HCLTECH,1.557952586692656,1244235866303.11,1182.4,-0.56
HDFCBANK,15.20611800123052,12144141975805.07,795.55,-0.13
HINDUNILVR,2.5185874313185015,2011432723456.11,2273.0,-1.9
ICICIBANK,11.432567765185693,9130451708791.97,1279.0,-0.04
INFY,5.104394192888089,4076549174081.88,1165.9,-0.11
ITC,3.70134698280592,2956026203221.32,307.55,-1.01
KOTAKBANK,3.497263567046311,2793037991786.2,380.45,1.02
LT,5.897946134476687,4710307733830.52,4023.0,0.36
M&M,3.7556906239527663,2999426951098.99,3366.0,1.98
MARUTI,2.256076402572737,1801782160239.04,13770.0,0.35
NTPC,2.3672279186913787,1890551680011.38,399.9,1.28
RELIANCE,12.106586403862494,9668746758308.72,1435.5,-0.17
SBIN,5.662840775765478,4522544304977.05,1092.9,-0.28
SUNPHARMA,2.4233259290023734,1935353528959.4,1833.0,-0.93
TCS,3.0639995571498133,2447018077383.07,2403.0,-1.33
TITAN,2.2201598753070204,1773097955213.31,4309.0,-1.16
